기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20233,1150052000,등촌1동,CS100008,분식전문점,689304784 ,59626 ,546213346 ,143091438 ,104620783 ,99684117 ,106828052 ,113752936 ,121327458 ,84845263 ,58246175 ,488079 ,63315726 ,240157408 ,94158191 ,249277178 ,41908202 ,295732769 ,307045957 ,6955396 ,82850881 ,190410255 ,146899696 ,109607989 ,66054512 ,47682 ,11944 ,9478 ,9005 ,9801 ,9901 ,9497 ,6882 ,5062 ,41 ,7045 ,22229 ,9108 ,18895 ,2308 ,26700 ,28903 ,741 ,7801 ,18370 ,12353 ,10068 ,6266 
20233,1150052000,등촌1동,CS100009,호프-간이주점,577148397 ,11334 ,428881076 ,148267321 ,78402101 ,96305170 ,92252177 ,82458598 ,79463030 ,75808194 ,72459127 ,106149823 ,0 ,521125 ,2968145 ,156484968 ,311024336 ,308379468 ,189258020 ,754485 ,107279503 ,177960493 ,95028439 ,82611156 ,34003414 ,8352 ,2982 ,1485 ,1761 ,1851 ,1638 ,1617 ,1554 ,1428 ,1993 ,0 ,26 ,123 ,3215 ,5977 ,6356 ,3943 ,20 ,2153 ,3613 ,1868 ,1822 ,821 
20233,1150052000,등촌1동,CS100010,커피-음료,6036302030 ,514029 ,4300104486 ,1736197544 ,776680662 ,864871236 ,875259714 ,872505277 ,910787597 ,991738934 ,744458610 ,1625770 ,929925606 ,2486545056 ,1331659857 ,1153711166 ,132834575 ,1924683571 ,3178573063 ,16865438 ,725436489 ,1768977648 ,1239257698 ,864980999 ,487738354 ,379841 ,134188 ,72019 ,75728 ,77657 ,76378 ,78059 ,76444 ,57744 ,152 ,99792 ,184826 ,120264 ,96864 ,12131 ,187253 ,280660 ,2134 ,77080 ,165004 ,103172 ,77240 ,43283 
20233,1150052000,등촌1동,CS200001,일반교습학원,793370737 ,1143 ,684818885 ,108551852 ,155069659 ,110860353 ,145684286 ,168549703 ,104654884 ,12997012 ,95554840 ,20762702 ,148226439 ,140704241 ,132693400 ,266512578 ,84471377 ,450134772 ,343235965 ,0 ,0 ,403771999 ,301932940 ,87665798 ,0 ,1038 ,105 ,244 ,104 ,250 ,220 ,220 ,22 ,83 ,29 ,252 ,236 ,306 ,239 ,81 ,501 ,642 ,0 ,0 ,494 ,559 ,90 ,0 
20233,1150052000,등촌1동,CS200003,예술학원,40270817 ,301 ,39334744 ,936073 ,5849061 ,10256142 ,8424657 ,9008326 ,5796558 ,0 ,936073 ,0 ,1872146 ,3713089 ,15660090 ,17687335 ,1338157 ,8361889 ,31908928 ,0 ,0 ,5796688 ,30761039 ,3713090 ,0 ,295 ,6 ,42 ,80 ,58 ,67 ,48 ,0 ,6 ,0 ,12 ,31 ,135 ,112 ,11 ,59 ,242 ,0 ,0 ,49 ,222 ,30 ,0 
20233,1150052000,등촌1동,CS200005,스포츠 강습,1128367494 ,2845 ,1058613432 ,69754062 ,305405495 ,187248622 ,176269441 ,160756914 ,228932960 ,24238672 ,45515390 ,0 ,68287732 ,152312559 ,189609605 ,592502953 ,125654645 ,368636754 ,753989585 ,369652 ,257731036 ,493523617 ,200102354 ,139076945 ,31822735 ,2667 ,178 ,767 ,545 ,461 ,462 ,432 ,114 ,64 ,0 ,169 ,367 ,498 ,1467 ,344 ,1094 ,1736 ,11 ,596 ,1196 ,601 ,310 ,116 
20233,1150052000,등촌1동,CS200006,일반의원,4050181333 ,98648 ,3220538366 ,829642967 ,786786234 ,604295088 ,652454282 ,559612339 ,617390423 ,705818712 ,123824255 ,96181 ,1158909360 ,1343393380 ,859146354 ,688353225 ,282833 ,1435825510 ,2609907652 ,3634000 ,406749946 ,1468090575 ,812898803 ,645138132 ,709221706 ,83737 ,14911 ,22025 ,15177 ,16527 ,13731 ,16277 ,12291 ,2620 ,4 ,28845 ,28505 ,26053 ,15233 ,8 ,39896 ,58708 ,469 ,11366 ,29748 ,21101 ,17120 ,18801 
20233,1150052000,등촌1동,CS200007,치과의원,1671751574 ,12626 ,1385334737 ,286416837 ,290662134 ,339246942 ,297412798 ,207494606 ,250518257 ,265805733 ,20611104 ,0 ,298503166 ,636465034 ,349830771 ,373381296 ,13571307 ,837006625 ,828379243 ,28602 ,119426833 ,392376200 ,375501904 ,479934486 ,298117844 ,10461 ,2165 ,2396 ,2050 ,2267 ,1550 ,2198 ,2053 ,112 ,0 ,1901 ,4167 ,4076 ,2473 ,9 ,6227 ,6378 ,8 ,1010 ,3502 ,3955 ,2112 ,2018 
20233,1150052000,등촌1동,CS200008,한의원,713458061 ,25317 ,586899315 ,126558746 ,123687317 ,148883051 ,108726027 ,91309341 ,114293579 ,126558746 ,0 ,0 ,72683772 ,236495703 ,264157267 ,140121319 ,0 ,258790662 ,446632316 ,0 ,27365710 ,169319362 ,147587571 ,160209444 ,200940892 ,21609 ,3708 ,4554 ,4053 ,4621 ,4146 ,4235 ,3708 ,0 ,0 ,3563 ,8072 ,8020 ,5662 ,0 ,11187 ,14113 ,0 ,1448 ,5183 ,4303 ,5479 ,8887 
20233,1150052000,등촌1동,CS200016,당구장,95815139 ,1100 ,85256389 ,10558750 ,30190557 ,21405893 ,27809507 ,3236889 ,2613543 ,8946545 ,1612205 ,1490783 ,9123430 ,15883317 ,16057781 ,30879480 ,22380348 ,41652686 ,54162453 ,344230 ,17993543 ,36114630 ,12771533 ,24722138 ,3869065 ,822 ,278 ,140 ,202 ,189 ,148 ,143 ,186 ,92 ,84 ,12 ,34 ,141 ,471 ,358 ,950 ,150 ,24 ,158 ,188 ,205 ,311 ,214 
20233,1150052000,등촌1동,CS200017,골프연습장,84262381 ,3215 ,47693092 ,36569289 ,11828713 ,6103478 ,8355747 ,12430463 ,8974691 ,22711815 ,13857474 ,0 ,1375432 ,19789022 ,17124124 ,27336704 ,18637099 ,73113408 ,6644435 ,0 ,1389870 ,19257199 ,14310925 ,37326450 ,7473399 ,1943 ,1272 ,465 ,224 ,395 ,533 ,326 ,688 ,584 ,0 ,69 ,997 ,636 ,842 ,671 ,2767 ,311 ,0 ,34 ,571 ,605 ,1470 ,398 
20233,1150052000,등촌1동,CS200019,PC방,511402021 ,82196 ,297385486 ,214016535 ,55396465 ,53479907 ,67100254 ,55302665 ,66106195 ,114931513 ,99085022 ,91012854 ,25961245 ,62095159 ,84962324 ,137498181 ,109872258 ,447036515 ,64365506 ,19400552 ,281146266 ,143053649 ,29958951 ,26239147 ,11603456 ,50648 ,31548 ,9591 ,9195 ,11573 ,9460 ,10829 ,16371 ,15177 ,14150 ,4117 ,10318 ,14706 ,23556 ,15349 ,68365 ,13831 ,6184 ,42794 ,22237 ,5176 ,4389 ,1416 
20233,1150052000,등촌1동,CS200024,스포츠클럽,244665347 ,1399 ,220158151 ,24507196 ,67581663 ,45326822 ,40573927 ,37722369 ,28953370 ,12106029 ,12401167 ,0 ,13315689 ,26200773 ,35162977 ,138741901 ,31244007 ,121002539 ,111198490 ,1550546 ,71297649 ,103879486 ,13311561 ,22841318 ,19320469 ,1146 ,253 ,313 ,251 ,170 ,202 ,210 ,93 ,160 ,0 ,165 ,198 ,241 ,656 ,139 ,715 ,660 ,37 ,453 ,534 ,92 ,188 ,71 
20233,1150052000,등촌1동,CS200025,자동차수리,7498256886 ,37506 ,6706523261 ,791733625 ,1310915170 ,1137250424 ,1692139674 ,1239857494 ,1326360499 ,768651502 ,23082123 ,6131244 ,1640999394 ,1699137671 ,2477346233 ,1670377949 ,4264395 ,4134458997 ,2206593979 ,0 ,291541067 ,1026963794 ,1860139551 ,1408679685 ,1753728882 ,32645 ,4861 ,6974 ,5752 ,7223 ,6874 ,5822 ,4761 ,100 ,5 ,9261 ,9006 ,13698 ,5425 ,111 ,21391 ,10834 ,0 ,2072 ,7028 ,7622 ,7261 ,8245 
20233,1150052000,등촌1동,CS200028,미용실,874161093 ,21061 ,527781477 ,346379616 ,76393979 ,96154119 ,117173555 ,121440923 ,116618901 ,186037814 ,160341802 ,0 ,33598018 ,229329481 ,271995810 ,332410061 ,6827723 ,390696716 ,478440883 ,9150334 ,94464731 ,296506964 ,228206858 ,156555147 ,84253565 ,13653 ,7408 ,2218 ,2196 ,2861 ,2916 ,3462 ,3955 ,3453 ,0 ,928 ,5757 ,6248 ,8007 ,121 ,12903 ,8119 ,256 ,2848 ,7273 ,4686 ,3510 ,2449 
20233,1150052000,등촌1동,CS200029,네일숍,126570179 ,1328 ,106898695 ,19671484 ,15998294 ,24716588 ,18343824 ,34187227 ,13652762 ,10554890 ,9116594 ,0 ,0 ,28588929 ,53748071 ,44233179 ,0 ,16595740 ,109974439 ,1327659 ,3651062 ,15135315 ,59567645 ,19074037 ,27814461 ,1064 ,264 ,221 ,200 ,288 ,222 ,133 ,176 ,88 ,0 ,0 ,333 ,508 ,487 ,0 ,88 ,1240 ,22 ,88 ,199 ,576 ,244 ,199 
20233,1150052000,등촌1동,CS200030,피부관리실,255130552 ,1135 ,217214566 ,37915986 ,74467224 ,39498567 ,28166346 ,48319249 ,26763180 ,36664883 ,1251103 ,3090298 ,1459613 ,39693641 ,61821978 ,87600565 ,61464457 ,35687991 ,216210268 ,0 ,51261707 ,115643805 ,37851837 ,30407676 ,16733236 ,896 ,239 ,199 ,196 ,155 ,196 ,150 ,211 ,28 ,7 ,35 ,241 ,272 ,459 ,121 ,204 ,919 ,0 ,313 ,490 ,152 ,109 ,59 
20233,1150052000,등촌1동,CS200031,세탁소,135771928 ,9576 ,103569263 ,32202665 ,24691917 ,14893425 ,19899880 ,25479108 ,18604933 ,25603085 ,6599580 ,0 ,14570988 ,24141055 ,35715517 ,60668097 ,676271 ,55237028 ,80534900 ,0 ,19483285 ,45113501 ,31371238 ,22544012 ,17259892 ,7276 ,2300 ,1635 ,1132 ,1455 ,1727 ,1327 ,1863 ,437 ,0 ,905 ,1861 ,2567 ,4227 ,16 ,4180 ,5396 ,0 ,1377 ,2989 ,2462 ,1748 ,1000 
20233,1150052000,등촌1동,CS200032,가전제품수리,6170858 ,156 ,5815531 ,355327 ,169172 ,2378396 ,1794816 ,1292357 ,180790 ,355327 ,0 ,0 ,1566200 ,819804 ,1452307 ,2332547 ,0 ,1754804 ,160470 ,0 ,226951 ,80235 ,240184 ,965165 ,402738 ,141 ,15 ,26 ,15 ,63 ,27 ,10 ,15 ,0 ,0 ,46 ,37 ,63 ,10 ,0 ,99 ,20 ,0 ,10 ,21 ,15 ,53 ,20 
20233,1150052000,등촌1동,CS200037,노래방,224152241 ,3474 ,120530285 ,103621956 ,30982029 ,14049833 ,16700715 ,27720106 ,31077602 ,76435026 ,27186930 ,62964828 ,0 ,0 ,0 ,36439282 ,124748131 ,165961373 ,35056122 ,0 ,17838661 ,35961121 ,51653967 ,30838133 ,64725609 ,2253 ,1221 ,576 ,285 ,331 ,550 ,511 ,776 ,445 ,873 ,0 ,0 ,0 ,680 ,1921 ,2467 ,793 ,0 ,455 ,945 ,627 ,404 ,829 
20233,1150052000,등촌1동,CS300001,슈퍼마켓,840844306 ,78146 ,463962030 ,376882276 ,63813994 ,102498076 ,94928339 ,99243440 ,103478181 ,215380573 ,161501703 ,2275736 ,110856255 ,164384289 ,187703154 ,277550455 ,98074417 ,443513369 ,355672281 ,18421101 ,174414530 ,190729513 ,161207632 ,154499141 ,99913733 ,41263 ,36883 ,6932 ,8660 ,7998 ,8005 ,9668 ,20230 ,16653 ,253 ,9071 ,13151 ,17410 ,28147 ,10114 ,41900 ,35579 ,1885 ,18451 ,21427 ,15535 ,11678 ,8503 
20233,1150052000,등촌1동,CS300002,편의점,8072274599 ,1280985 ,5917302755 ,2154971844 ,1162374136 ,1171887005 ,1200616182 ,1178365286 ,1204060146 ,1135063530 ,1019908314 ,755195044 ,1295463627 ,1098489195 ,1070301243 ,2292946559 ,1559878931 ,5247112308 ,2691466674 ,66691326 ,1497458900 ,2809365587 ,1708788505 ,1266923692 ,589350971 ,954272 ,326713 ,195879 ,188175 ,196081 ,188504 ,185633 ,172932 ,153781 ,102008 ,242951 ,191744 ,180215 ,339493 ,224574 ,825696 ,443151 ,21863 ,280878 ,439602 ,250213 ,191805 ,84484 
20233,1150052000,등촌1동,CS300003,컴퓨터및주변장치판매,378000000 ,4879 ,378000000 ,0 ,138474883 ,125477467 ,53160863 ,29610982 ,31275805 ,0 ,0 ,0 ,49457944 ,106810499 ,123294057 ,98437500 ,0 ,340344026 ,0 ,0 ,0 ,0 ,0 ,323370575 ,16973451 ,4879 ,0 ,1144 ,1658 ,923 ,453 ,701 ,0 ,0 ,0 ,857 ,1625 ,1681 ,716 ,0 ,4393 ,0 ,0 ,0 ,0 ,0 ,3897 ,495 
20233,1150052000,등촌1동,CS300004,핸드폰,6134853 ,345 ,6134853 ,0 ,383428 ,3067428 ,383428 ,1533713 ,766856 ,0 ,0 ,0 ,0 ,1150285 ,4217712 ,766856 ,0 ,3834283 ,2300570 ,0 ,383428 ,1533713 ,0 ,1533714 ,2683998 ,345 ,0 ,38 ,77 ,38 ,116 ,76 ,0 ,0 ,0 ,0 ,115 ,154 ,76 ,0 ,153 ,192 ,0 ,38 ,115 ,0 ,154 ,38 
20233,1150052000,등촌1동,CS300006,미곡판매,451220147 ,48050 ,408609444 ,42610703 ,84768102 ,91114376 ,90887723 ,96327386 ,45511857 ,42610703 ,0 ,0 ,103308290 ,157070304 ,140524659 ,50316894 ,0 ,398183421 ,33544596 ,0 ,2266527 ,12239244 ,179508918 ,4079748 ,233633580 ,45330 ,2720 ,9066 ,12240 ,7253 ,10878 ,5893 ,2720 ,0 ,0 ,14051 ,15865 ,11333 ,6801 ,0 ,46691 ,906 ,0 ,453 ,2720 ,32185 ,453 ,11785 
20233,1150052000,등촌1동,CS300009,청과상,399000000 ,22886 ,309983589 ,89016411 ,65394279 ,54969249 ,52940178 ,68943709 ,67736174 ,87763685 ,1252726 ,491821 ,152808406 ,76545187 ,117310150 ,50457612 ,1386824 ,71860783 ,202636917 ,127506 ,5258939 ,19990611 ,28310947 ,78018788 ,142790909 ,19422 ,3464 ,4682 ,3526 ,3630 ,4002 ,3582 ,3172 ,292 ,70 ,5998 ,4677 ,6837 ,5071 ,233 ,6754 ,14179 ,65 ,752 ,1944 ,2424 ,5341 ,10407 
20233,1150052000,등촌1동,CS300010,반찬가게,18000000 ,799 ,18000000 ,0 ,3280495 ,3576554 ,4328847 ,3051656 ,3762448 ,0 ,0 ,0 ,29189 ,14437949 ,618277 ,2914585 ,0 ,5737630 ,4603464 ,0 ,1049277 ,2434446 ,3442490 ,1957394 ,1457489 ,799 ,0 ,150 ,174 ,178 ,138 ,159 ,0 ,0 ,0 ,1 ,612 ,32 ,154 ,0 ,353 ,261 ,0 ,82 ,154 ,204 ,112 ,61 
20233,1150052000,등촌1동,CS300011,일반의류,1407159991 ,50745 ,1045289985 ,361870006 ,167158225 ,52810979 ,766999091 ,26635103 ,31686587 ,222380140 ,139489866 ,0 ,0 ,91385953 ,966762355 ,346945166 ,2066517 ,1062499998 ,341675024 ,12359554 ,209069232 ,111059985 ,955639024 ,105189301 ,10857926 ,10563 ,40182 ,2755 ,2525 ,1838 ,2067 ,1378 ,22272 ,17910 ,0 ,0 ,1149 ,14464 ,34902 ,230 ,25148 ,25137 ,2079 ,19620 ,12690 ,10135 ,4839 ,923 
20233,1150052000,등촌1동,CS300016,안경,233606047 ,2717 ,162011014 ,71595033 ,40626546 ,34579276 ,30223972 ,28358120 ,28223100 ,44341409 ,27253624 ,0 ,8383211 ,53874931 ,55517107 ,107694933 ,8135865 ,102250506 ,131355541 ,550953 ,46012463 ,63340154 ,64475477 ,35518691 ,23708309 ,2084 ,633 ,479 ,380 ,377 ,442 ,406 ,406 ,227 ,0 ,154 ,585 ,597 ,1345 ,36 ,974 ,1743 ,10 ,845 ,892 ,459 ,315 ,196 
20233,1150052000,등촌1동,CS300017,시계및귀금속,1055901115 ,18158 ,647861882 ,408039233 ,99699819 ,134047977 ,140504738 ,178512485 ,95096863 ,385721297 ,22317936 ,0 ,10878239 ,248694672 ,505633586 ,287396055 ,3298563 ,710717929 ,317812133 ,702115 ,8799344 ,158522337 ,124299900 ,204983070 ,531223296 ,14299 ,3859 ,3043 ,3229 ,2386 ,3465 ,2176 ,2316 ,1543 ,0 ,491 ,5008 ,6834 ,5474 ,351 ,8230 ,9857 ,141 ,709 ,2570 ,3915 ,4954 ,5798 
20233,1150052000,등촌1동,CS300018,의약품,12080632480 ,574299 ,11021399524 ,1059232956 ,2373292503 ,3745663762 ,1993473859 ,1139928132 ,1769041268 ,953847973 ,105384983 ,90731 ,1959090252 ,2751630018 ,5265017338 ,2069901774 ,34902367 ,5802208311 ,6133416591 ,10303906 ,692556629 ,3699641402 ,3148769179 ,2348428687 ,2035925099 ,493252 ,81047 ,123839 ,89502 ,102816 ,79468 ,97627 ,70147 ,10900 ,16 ,130753 ,167108 ,143254 ,129561 ,3607 ,239367 ,334819 ,1814 ,67881 ,171207 ,128429 ,100284 ,104571 
20233,1150052000,등촌1동,CS300019,의료기기,58536586 ,410 ,58536586 ,0 ,9756098 ,46213094 ,2567394 ,0 ,0 ,0 ,0 ,0 ,0 ,2567394 ,55969192 ,0 ,0 ,53401798 ,5134788 ,0 ,0 ,0 ,2567394 ,9756098 ,46213094 ,410 ,0 ,204 ,103 ,103 ,0 ,0 ,0 ,0 ,0 ,0 ,102 ,308 ,0 ,0 ,204 ,206 ,0 ,0 ,0 ,102 ,205 ,103 
20233,1150052000,등촌1동,CS300020,서적,177356999 ,7585 ,159140566 ,18216433 ,42835847 ,28892310 ,24609235 ,30915510 ,31887664 ,18216433 ,0 ,0 ,21479002 ,35285113 ,55005584 ,62777725 ,2809575 ,88432916 ,84943852 ,28177192 ,4005681 ,6235019 ,65218290 ,58934918 ,10805667 ,6720 ,865 ,2088 ,1068 ,1120 ,1018 ,1426 ,865 ,0 ,0 ,1119 ,1119 ,2495 ,2699 ,153 ,4174 ,3258 ,1527 ,306 ,153 ,2596 ,2443 ,407 
20233,1150052000,등촌1동,CS300021,문구,327118114 ,8514 ,327118114 ,0 ,52918619 ,72374459 ,53009069 ,74000923 ,74815044 ,0 ,0 ,0 ,107352829 ,112655792 ,84273116 ,22836377 ,0 ,40185579 ,16506275 ,87532 ,4640483 ,9982544 ,13089533 ,21872022 ,7019743 ,8514 ,0 ,1884 ,1644 ,1831 ,1604 ,1551 ,0 ,0 ,0 ,1764 ,2916 ,2680 ,1154 ,0 ,2242 ,2135 ,40 ,756 ,1207 ,822 ,889 ,662 
20233,1150052000,등촌1동,CS300022,화장품,305603406 ,6639 ,263439372 ,42164034 ,15703628 ,64252741 ,97018437 ,33249345 ,53215221 ,41436263 ,727771 ,881740 ,79030114 ,129957714 ,42931136 ,42848055 ,9954647 ,125429749 ,162375308 ,0 ,37310222 ,39274862 ,133463149 ,67913958 ,9842866 ,5420 ,1219 ,1474 ,1476 ,866 ,561 ,1043 ,1118 ,101 ,30 ,786 ,2831 ,1351 ,1556 ,85 ,2218 ,4259 ,0 ,1048 ,1281 ,2104 ,1469 ,575 
20233,1150052000,등촌1동,CS300024,운동/경기용품,419397807 ,1128 ,349597045 ,69800762 ,83330380 ,105260969 ,37647543 ,78380321 ,44977832 ,26703254 ,43097508 ,0 ,27698584 ,84977331 ,101932370 ,134268437 ,70521085 ,193087353 ,226266949 ,0 ,79718617 ,156940171 ,129464808 ,30351784 ,22878922 ,862 ,266 ,126 ,259 ,184 ,163 ,130 ,115 ,151 ,0 ,109 ,225 ,277 ,389 ,128 ,581 ,538 ,0 ,222 ,405 ,266 ,185 ,41 
20233,1150052000,등촌1동,CS300026,완구,2389702110 ,26201 ,1683024976 ,706677134 ,358990795 ,276818969 ,323338286 ,363375848 ,360501078 ,478065141 ,228611993 ,486275 ,145358921 ,647729183 ,824295519 ,701167931 ,70664281 ,2045210969 ,283140449 ,0 ,107214576 ,572499928 ,760702922 ,436146435 ,451787556 ,19680 ,6521 ,4090 ,2860 ,3748 ,4348 ,4634 ,4862 ,1659 ,29 ,1974 ,7036 ,8610 ,7236 ,1316 ,23776 ,2167 ,0 ,1387 ,5778 ,8407 ,4944 ,5428 
20233,1150052000,등촌1동,CS300028,화초,60033910 ,1810 ,45827191 ,14206719 ,19675261 ,3137753 ,6512161 ,6233385 ,10268631 ,8800230 ,5406489 ,0 ,9853250 ,24550730 ,12062133 ,13260558 ,307239 ,26606913 ,16072087 ,276345 ,6319092 ,16890313 ,8367505 ,7052944 ,3772801 ,1291 ,519 ,316 ,149 ,267 ,254 ,305 ,320 ,199 ,0 ,118 ,645 ,426 ,608 ,13 ,886 ,761 ,14 ,254 ,706 ,264 ,195 ,217 
20233,1150052000,등촌1동,CS300029,애완동물,2824572 ,33 ,2388256 ,436316 ,0 ,390388 ,872632 ,206676 ,918560 ,436316 ,0 ,0 ,0 ,597064 ,1194128 ,1033380 ,0 ,528172 ,2296400 ,0 ,1194128 ,1033380 ,0 ,275568 ,321496 ,28 ,5 ,0 ,5 ,4 ,5 ,14 ,5 ,0 ,0 ,0 ,9 ,10 ,14 ,0 ,9 ,24 ,0 ,8 ,15 ,0 ,5 ,5 
20233,1150052000,등촌1동,CS300031,가구,130950400 ,117 ,130950400 ,0 ,130950400 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,130950400 ,0 ,32356589 ,98593811 ,0 ,0 ,98593811 ,32356589 ,0 ,0 ,117 ,0 ,117 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,117 ,0 ,58 ,59 ,0 ,0 ,58 ,59 ,0 ,0 
20233,1150052000,등촌1동,CS300032,가전제품,12773968 ,20 ,12773968 ,0 ,7398313 ,5375655 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,746619 ,12027349 ,0 ,0 ,6651694 ,5375655 ,0 ,0 ,0 ,5375655 ,6651694 ,0 ,20 ,0 ,13 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,13 ,0 ,0 ,7 ,7 ,0 ,0 ,0 ,7 ,7 ,0 
20233,1150052000,등촌1동,CS300035,인테리어,3022348 ,27 ,2033655 ,988693 ,1621029 ,412626 ,0 ,0 ,0 ,988693 ,0 ,0 ,0 ,814534 ,2207814 ,0 ,0 ,1219121 ,401908 ,0 ,0 ,1219121 ,0 ,0 ,401908 ,20 ,7 ,13 ,7 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,13 ,14 ,0 ,0 ,7 ,7 ,0 ,0 ,7 ,0 ,0 ,7 
20233,1150052000,등촌1동,CS300036,조명용품,6707981615 ,105305 ,5800156713 ,907824902 ,1197559400 ,1131994987 ,1389039443 ,945122429 ,1136440454 ,907824902 ,0 ,0 ,1598721336 ,1858683252 ,2566899293 ,683677734 ,0 ,2563443200 ,3073730059 ,0 ,492125033 ,340544610 ,908079165 ,2106396380 ,1790028076 ,89140 ,16165 ,22449 ,15439 ,22724 ,14506 ,14022 ,16165 ,0 ,0 ,32034 ,29409 ,32204 ,11658 ,0 ,61183 ,29355 ,0 ,5423 ,12555 ,15955 ,27283 ,29322 
20233,1150052000,등촌1동,CS300043,전자상거래업,79266301 ,1296 ,60077217 ,19189084 ,22913548 ,0 ,14088188 ,3562530 ,19512951 ,13197556 ,5991528 ,0 ,0 ,27690577 ,49146726 ,2428998 ,0 ,11497257 ,65501979 ,0 ,14088188 ,20970349 ,21618082 ,9149226 ,11173391 ,891 ,405 ,162 ,0 ,81 ,162 ,486 ,243 ,162 ,0 ,0 ,405 ,810 ,81 ,0 ,324 ,891 ,0 ,81 ,405 ,243 ,243 ,243 
20233,1150053000,등촌2동,CS100001,한식음식점,1879356340 ,61068 ,1260343549 ,619012791 ,240733666 ,256052704 ,248291993 ,258802489 ,256462697 ,347406267 ,271606524 ,76029444 ,48248788 ,462579142 ,179708977 ,793674499 ,319115490 ,1057281705 ,645238745 ,4696968 ,149620055 ,323262549 ,365495330 ,439364546 ,420080999 ,44151 ,16917 ,9289 ,9150 ,8493 ,8849 ,8370 ,9482 ,7435 ,2498 ,2447 ,20233 ,7251 ,21512 ,7127 ,34254 ,22541 ,267 ,5703 ,11563 ,12237 ,14307 ,12723 
20233,1150053000,등촌2동,CS100003,일식음식점,75586506 ,1812 ,46690484 ,28896022 ,10108532 ,4706504 ,8132302 ,8864611 ,14878535 ,19329197 ,9566825 ,1795660 ,0 ,16124095 ,3026205 ,41387101 ,13253445 ,45934044 ,25666564 ,66877 ,5927292 ,14138583 ,14003992 ,20679274 ,16784588 ,1174 ,638 ,271 ,63 ,224 ,241 ,375 ,397 ,241 ,17 ,0 ,595 ,94 ,899 ,207 ,990 ,745 ,3 ,201 ,354 ,297 ,456 ,427 
20233,1150053000,등촌2동,CS100005,제과점,379981366 ,36515 ,285303879 ,94677487 ,57706287 ,51946098 ,58331346 ,58995121 ,58325027 ,60956369 ,33721118 ,439764 ,75031548 ,85418078 ,75546737 ,115957554 ,27587685 ,138494076 ,226614852 ,1148340 ,38223412 ,83198824 ,91298149 ,85336848 ,65903356 ,27409 ,9106 ,5532 ,5102 ,5814 ,5760 ,5201 ,5806 ,3300 ,36 ,6889 ,7145 ,7644 ,11822 ,2979 ,13207 ,23128 ,127 ,4536 ,8546 ,8622 ,7912 ,6593 
20233,1150053000,등촌2동,CS100006,패스트푸드점,19142091 ,899 ,12710535 ,6431556 ,2739796 ,2442852 ,2924742 ,2204475 ,2398670 ,3385570 ,3045986 ,0 ,102235 ,2666844 ,3811465 ,10539451 ,2022096 ,12032474 ,7109617 ,0 ,1416665 ,3885292 ,4635060 ,6492698 ,2712376 ,566 ,333 ,108 ,98 ,139 ,103 ,118 ,158 ,175 ,0 ,5 ,118 ,164 ,524 ,88 ,574 ,325 ,0 ,74 ,191 ,224 ,272 ,138 
20233,1150053000,등촌2동,CS100007,치킨전문점,125026834 ,5720 ,90824197 ,34202637 ,16178159 ,13310419 ,24957290 ,14401564 ,21976765 ,18899935 ,15302702 ,0 ,0 ,3901337 ,10433337 ,70059747 ,40632413 ,75616361 ,39260105 ,971242 ,12675099 ,19942648 ,35766343 ,27675322 ,17845811 ,4088 ,1632 ,797 ,504 ,1099 ,685 ,1003 ,930 ,702 ,0 ,0 ,263 ,527 ,3345 ,1585 ,3552 ,1913 ,45 ,730 ,1025 ,1546 ,1332 ,785 
