기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20233,1174052000,상일동,CS300031,가구,2,2,0,0,0,0,0
20233,1174052000,상일동,CS300032,가전제품,3,3,0,0,0,0,0
20233,1174052000,상일동,CS300033,철물점,12,12,0,0,0,0,0
20233,1174052000,상일동,CS300034,악기,1,1,0,0,0,0,0
20233,1174052000,상일동,CS300035,인테리어,7,7,14,1,14,1,0
20233,1174052000,상일동,CS300036,조명용품,4,4,0,0,0,0,0
20233,1174052000,상일동,CS300038,자동차부품,4,4,0,0,0,0,0
20233,1174052000,상일동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20233,1174052000,상일동,CS300041,예술품,3,3,0,0,0,0,0
20233,1174052000,상일동,CS300042,주유소,2,2,0,0,0,0,0
20233,1174052000,상일동,CS300043,전자상거래업,157,157,0,0,5,8,0
20233,1174053000,명일1동,CS100001,한식음식점,126,142,6,8,5,7,16
20233,1174053000,명일1동,CS100002,중식음식점,10,11,0,0,18,2,1
20233,1174053000,명일1동,CS100003,일식음식점,21,21,5,1,0,0,0
20233,1174053000,명일1동,CS100004,양식음식점,8,8,13,1,13,1,0
20233,1174053000,명일1동,CS100005,제과점,19,26,0,0,0,0,7
20233,1174053000,명일1동,CS100006,패스트푸드점,12,23,4,1,4,1,11
20233,1174053000,명일1동,CS100007,치킨전문점,11,23,0,0,9,2,12
20233,1174053000,명일1동,CS100008,분식전문점,34,43,9,4,5,2,9
20233,1174053000,명일1동,CS100009,호프-간이주점,11,14,7,1,7,1,3
20233,1174053000,명일1동,CS100010,커피-음료,44,56,9,5,5,3,12
20233,1174053000,명일1동,CS200001,일반교습학원,62,71,1,1,7,5,9
20233,1174053000,명일1동,CS200002,외국어학원,26,29,14,4,3,1,3
20233,1174053000,명일1동,CS200003,예술학원,29,30,3,1,3,1,1
20233,1174053000,명일1동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200005,스포츠 강습,25,26,4,1,0,0,1
20233,1174053000,명일1동,CS200006,일반의원,33,33,0,0,3,1,0
20233,1174053000,명일1동,CS200007,치과의원,25,25,0,0,0,0,0
20233,1174053000,명일1동,CS200008,한의원,23,23,0,0,0,0,0
20233,1174053000,명일1동,CS200009,동물병원,3,3,0,0,0,0,0
20233,1174053000,명일1동,CS200012,법무사사무소,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200014,회계사사무소,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200015,세무사사무소,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS200016,당구장,18,19,5,1,5,1,1
20233,1174053000,명일1동,CS200017,골프연습장,7,7,0,0,0,0,0
20233,1174053000,명일1동,CS200019,PC방,2,2,0,0,50,1,0
20233,1174053000,명일1동,CS200020,전자게임장,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200021,기타오락장,4,4,25,1,0,0,0
20233,1174053000,명일1동,CS200023,통신기기수리,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200024,스포츠클럽,6,8,0,0,0,0,2
20233,1174053000,명일1동,CS200025,자동차수리,7,7,0,0,0,0,0
20233,1174053000,명일1동,CS200026,자동차미용,3,3,0,0,0,0,0
20233,1174053000,명일1동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200028,미용실,64,72,0,0,1,1,8
20233,1174053000,명일1동,CS200029,네일숍,18,18,0,0,0,0,0
20233,1174053000,명일1동,CS200030,피부관리실,30,30,7,2,3,1,0
20233,1174053000,명일1동,CS200031,세탁소,6,11,9,1,0,0,5
20233,1174053000,명일1동,CS200032,가전제품수리,6,6,17,1,17,1,0
20233,1174053000,명일1동,CS200033,부동산중개업,67,67,0,0,0,0,0
20233,1174053000,명일1동,CS200034,여관,5,5,40,2,0,0,0
20233,1174053000,명일1동,CS200036,고시원,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200037,노래방,22,23,4,1,9,2,1
20233,1174053000,명일1동,CS200038,독서실,16,18,0,0,0,0,2
20233,1174053000,명일1동,CS200039,DVD방,2,2,0,0,50,1,0
20233,1174053000,명일1동,CS200041,사진관,6,6,17,1,0,0,0
20233,1174053000,명일1동,CS200042,통번역서비스,3,3,0,0,0,0,0
20233,1174053000,명일1동,CS200043,건축물청소,9,9,0,0,0,0,0
20233,1174053000,명일1동,CS200044,여행사,4,4,0,0,0,0,0
20233,1174053000,명일1동,CS200046,의류임대,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS200047,가정용품임대,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS300001,슈퍼마켓,20,21,0,0,10,2,1
20233,1174053000,명일1동,CS300002,편의점,2,19,5,1,0,0,17
20233,1174053000,명일1동,CS300003,컴퓨터및주변장치판매,11,11,18,2,0,0,0
20233,1174053000,명일1동,CS300004,핸드폰,17,19,0,0,0,0,2
20233,1174053000,명일1동,CS300005,주류도매,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS300006,미곡판매,7,7,0,0,0,0,0
20233,1174053000,명일1동,CS300007,육류판매,13,13,0,0,23,3,0
20233,1174053000,명일1동,CS300008,수산물판매,15,15,0,0,0,0,0
20233,1174053000,명일1동,CS300009,청과상,24,24,0,0,0,0,0
20233,1174053000,명일1동,CS300010,반찬가게,22,23,4,1,9,2,1
20233,1174053000,명일1동,CS300011,일반의류,94,95,1,1,3,3,1
20233,1174053000,명일1동,CS300013,유아의류,15,15,0,0,0,0,0
20233,1174053000,명일1동,CS300014,신발,5,5,0,0,0,0,0
20233,1174053000,명일1동,CS300015,가방,5,5,0,0,0,0,0
20233,1174053000,명일1동,CS300016,안경,3,6,0,0,0,0,3
20233,1174053000,명일1동,CS300017,시계및귀금속,10,10,0,0,0,0,0
20233,1174053000,명일1동,CS300018,의약품,19,21,0,0,0,0,2
20233,1174053000,명일1동,CS300019,의료기기,5,5,0,0,0,0,0
20233,1174053000,명일1동,CS300020,서적,10,10,0,0,0,0,0
20233,1174053000,명일1동,CS300021,문구,6,8,0,0,0,0,2
20233,1174053000,명일1동,CS300022,화장품,82,85,4,3,2,2,3
20233,1174053000,명일1동,CS300023,미용재료,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS300024,운동/경기용품,8,8,0,0,13,1,0
20233,1174053000,명일1동,CS300025,자전거 및 기타운송장비,3,3,0,0,0,0,0
20233,1174053000,명일1동,CS300026,완구,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS300027,섬유제품,7,7,0,0,14,1,0
20233,1174053000,명일1동,CS300028,화초,9,9,0,0,0,0,0
20233,1174053000,명일1동,CS300029,애완동물,5,5,0,0,0,0,0
20233,1174053000,명일1동,CS300031,가구,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS300032,가전제품,5,5,0,0,0,0,0
20233,1174053000,명일1동,CS300033,철물점,1,1,100,1,0,0,0
20233,1174053000,명일1동,CS300034,악기,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS300035,인테리어,11,11,0,0,0,0,0
20233,1174053000,명일1동,CS300036,조명용품,8,8,0,0,0,0,0
20233,1174053000,명일1동,CS300038,자동차부품,1,1,0,0,0,0,0
20233,1174053000,명일1동,CS300040,재생용품 판매점,3,3,0,0,0,0,0
20233,1174053000,명일1동,CS300041,예술품,2,2,0,0,50,1,0
20233,1174053000,명일1동,CS300042,주유소,2,2,0,0,0,0,0
20233,1174053000,명일1동,CS300043,전자상거래업,124,124,0,0,4,5,0
20233,1174054000,명일2동,CS100001,한식음식점,47,57,5,3,5,3,10
20233,1174054000,명일2동,CS100002,중식음식점,5,5,0,0,0,0,0
20233,1174054000,명일2동,CS100003,일식음식점,8,12,8,1,8,1,4
20233,1174054000,명일2동,CS100004,양식음식점,12,17,0,0,0,0,5
20233,1174054000,명일2동,CS100005,제과점,7,13,8,1,8,1,6
20233,1174054000,명일2동,CS100006,패스트푸드점,5,20,0,0,5,1,15
20233,1174054000,명일2동,CS100007,치킨전문점,4,7,29,2,14,1,3
20233,1174054000,명일2동,CS100008,분식전문점,23,36,6,2,3,1,13
20233,1174054000,명일2동,CS100009,호프-간이주점,4,5,0,0,0,0,1
20233,1174054000,명일2동,CS100010,커피-음료,20,34,6,2,6,2,14
20233,1174054000,명일2동,CS200001,일반교습학원,135,139,1,1,5,7,4
20233,1174054000,명일2동,CS200002,외국어학원,67,73,11,8,1,1,6
20233,1174054000,명일2동,CS200003,예술학원,20,23,4,1,0,0,3
20233,1174054000,명일2동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS200005,스포츠 강습,12,13,0,0,0,0,1
20233,1174054000,명일2동,CS200006,일반의원,31,31,3,1,0,0,0
20233,1174054000,명일2동,CS200007,치과의원,17,17,0,0,0,0,0
20233,1174054000,명일2동,CS200008,한의원,10,10,10,1,0,0,0
20233,1174054000,명일2동,CS200009,동물병원,4,4,0,0,0,0,0
20233,1174054000,명일2동,CS200012,법무사사무소,4,4,0,0,0,0,0
20233,1174054000,명일2동,CS200015,세무사사무소,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS200016,당구장,8,8,0,0,0,0,0
20233,1174054000,명일2동,CS200017,골프연습장,6,6,0,0,0,0,0
20233,1174054000,명일2동,CS200019,PC방,2,3,0,0,0,0,1
20233,1174054000,명일2동,CS200021,기타오락장,5,5,0,0,0,0,0
20233,1174054000,명일2동,CS200024,스포츠클럽,3,4,0,0,0,0,1
20233,1174054000,명일2동,CS200025,자동차수리,4,5,0,0,0,0,1
20233,1174054000,명일2동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS200028,미용실,29,34,0,0,6,2,5
20233,1174054000,명일2동,CS200029,네일숍,4,4,0,0,0,0,0
20233,1174054000,명일2동,CS200030,피부관리실,15,15,0,0,0,0,0
20233,1174054000,명일2동,CS200031,세탁소,6,8,0,0,0,0,2
20233,1174054000,명일2동,CS200032,가전제품수리,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS200033,부동산중개업,43,43,0,0,2,1,0
20233,1174054000,명일2동,CS200034,여관,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS200037,노래방,4,5,0,0,0,0,1
20233,1174054000,명일2동,CS200038,독서실,6,9,11,1,11,1,3
20233,1174054000,명일2동,CS200039,DVD방,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS200041,사진관,5,5,20,1,0,0,0
20233,1174054000,명일2동,CS200043,건축물청소,5,6,0,0,0,0,1
20233,1174054000,명일2동,CS200044,여행사,3,3,0,0,0,0,0
20233,1174054000,명일2동,CS200047,가정용품임대,3,3,0,0,0,0,0
20233,1174054000,명일2동,CS300001,슈퍼마켓,15,16,13,2,6,1,1
20233,1174054000,명일2동,CS300002,편의점,0,18,0,0,6,1,18
20233,1174054000,명일2동,CS300003,컴퓨터및주변장치판매,5,5,0,0,0,0,0
20233,1174054000,명일2동,CS300004,핸드폰,3,4,0,0,25,1,1
20233,1174054000,명일2동,CS300006,미곡판매,3,3,0,0,0,0,0
20233,1174054000,명일2동,CS300007,육류판매,6,6,0,0,0,0,0
20233,1174054000,명일2동,CS300009,청과상,8,8,0,0,0,0,0
20233,1174054000,명일2동,CS300010,반찬가게,10,10,0,0,0,0,0
20233,1174054000,명일2동,CS300011,일반의류,45,45,0,0,4,2,0
20233,1174054000,명일2동,CS300013,유아의류,3,3,0,0,33,1,0
20233,1174054000,명일2동,CS300014,신발,3,3,0,0,0,0,0
20233,1174054000,명일2동,CS300015,가방,4,4,0,0,0,0,0
20233,1174054000,명일2동,CS300016,안경,2,3,0,0,0,0,1
20233,1174054000,명일2동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300018,의약품,27,30,0,0,3,1,3
20233,1174054000,명일2동,CS300019,의료기기,4,4,0,0,25,1,0
20233,1174054000,명일2동,CS300020,서적,5,5,0,0,0,0,0
20233,1174054000,명일2동,CS300021,문구,7,7,0,0,0,0,0
20233,1174054000,명일2동,CS300022,화장품,30,32,0,0,6,2,2
20233,1174054000,명일2동,CS300023,미용재료,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300024,운동/경기용품,7,7,14,1,0,0,0
20233,1174054000,명일2동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS300027,섬유제품,6,6,0,0,0,0,0
20233,1174054000,명일2동,CS300028,화초,17,17,6,1,6,1,0
20233,1174054000,명일2동,CS300029,애완동물,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300031,가구,7,7,0,0,0,0,0
20233,1174054000,명일2동,CS300032,가전제품,3,3,0,0,0,0,0
20233,1174054000,명일2동,CS300033,철물점,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300035,인테리어,9,9,0,0,0,0,0
20233,1174054000,명일2동,CS300036,조명용품,7,7,0,0,0,0,0
20233,1174054000,명일2동,CS300037,중고차판매,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS300038,자동차부품,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300039,모터사이클및부품,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS300041,예술품,2,2,0,0,0,0,0
20233,1174054000,명일2동,CS300042,주유소,1,1,0,0,0,0,0
20233,1174054000,명일2동,CS300043,전자상거래업,52,52,0,0,4,2,0
20233,1174055000,고덕1동,CS100001,한식음식점,33,35,0,0,3,1,2
20233,1174055000,고덕1동,CS100002,중식음식점,4,4,0,0,0,0,0
20233,1174055000,고덕1동,CS100003,일식음식점,3,3,33,1,33,1,0
20233,1174055000,고덕1동,CS100004,양식음식점,5,5,0,0,20,1,0
20233,1174055000,고덕1동,CS100005,제과점,7,9,0,0,0,0,2
20233,1174055000,고덕1동,CS100006,패스트푸드점,2,3,33,1,33,1,1
20233,1174055000,고덕1동,CS100007,치킨전문점,1,7,0,0,0,0,6
20233,1174055000,고덕1동,CS100008,분식전문점,10,14,7,1,7,1,4
20233,1174055000,고덕1동,CS100009,호프-간이주점,3,3,0,0,0,0,0
20233,1174055000,고덕1동,CS100010,커피-음료,20,23,17,4,13,3,3
20233,1174055000,고덕1동,CS200001,일반교습학원,31,40,0,0,5,2,9
20233,1174055000,고덕1동,CS200002,외국어학원,19,21,14,3,0,0,2
20233,1174055000,고덕1동,CS200003,예술학원,23,25,8,2,4,1,2
20233,1174055000,고덕1동,CS200005,스포츠 강습,9,11,0,0,9,1,2
20233,1174055000,고덕1동,CS200006,일반의원,6,6,0,0,0,0,0
20233,1174055000,고덕1동,CS200007,치과의원,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS200008,한의원,4,4,0,0,0,0,0
20233,1174055000,고덕1동,CS200009,동물병원,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS200015,세무사사무소,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS200016,당구장,3,3,0,0,0,0,0
20233,1174055000,고덕1동,CS200017,골프연습장,3,3,0,0,0,0,0
20233,1174055000,고덕1동,CS200021,기타오락장,1,1,100,1,0,0,0
20233,1174055000,고덕1동,CS200024,스포츠클럽,3,3,33,1,0,0,0
20233,1174055000,고덕1동,CS200025,자동차수리,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS200028,미용실,25,28,4,1,0,0,3
20233,1174055000,고덕1동,CS200029,네일숍,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS200030,피부관리실,6,6,0,0,0,0,0
20233,1174055000,고덕1동,CS200031,세탁소,4,8,0,0,0,0,4
20233,1174055000,고덕1동,CS200032,가전제품수리,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS200033,부동산중개업,67,67,0,0,2,1,0
20233,1174055000,고덕1동,CS200037,노래방,3,3,0,0,0,0,0
20233,1174055000,고덕1동,CS200038,독서실,1,2,0,0,50,1,1
20233,1174055000,고덕1동,CS200041,사진관,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS200043,건축물청소,6,6,0,0,0,0,0
20233,1174055000,고덕1동,CS200044,여행사,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS200047,가정용품임대,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300001,슈퍼마켓,12,12,0,0,0,0,0
20233,1174055000,고덕1동,CS300002,편의점,1,8,0,0,0,0,7
20233,1174055000,고덕1동,CS300003,컴퓨터및주변장치판매,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300004,핸드폰,4,4,0,0,0,0,0
20233,1174055000,고덕1동,CS300007,육류판매,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300008,수산물판매,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300009,청과상,7,7,0,0,0,0,0
20233,1174055000,고덕1동,CS300010,반찬가게,8,9,11,1,22,2,1
20233,1174055000,고덕1동,CS300011,일반의류,14,14,0,0,0,0,0
20233,1174055000,고덕1동,CS300013,유아의류,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300014,신발,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300015,가방,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS300016,안경,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300018,의약품,4,5,0,0,0,0,1
20233,1174055000,고덕1동,CS300019,의료기기,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300020,서적,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300021,문구,5,5,20,1,0,0,0
20233,1174055000,고덕1동,CS300022,화장품,7,7,0,0,0,0,0
20233,1174055000,고덕1동,CS300023,미용재료,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300024,운동/경기용품,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300025,자전거 및 기타운송장비,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS300027,섬유제품,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300028,화초,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300029,애완동물,1,1,0,0,100,1,0
20233,1174055000,고덕1동,CS300032,가전제품,3,3,0,0,33,1,0
20233,1174055000,고덕1동,CS300033,철물점,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300034,악기,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS300035,인테리어,6,6,0,0,0,0,0
20233,1174055000,고덕1동,CS300036,조명용품,5,5,0,0,0,0,0
20233,1174055000,고덕1동,CS300037,중고차판매,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300038,자동차부품,3,3,0,0,0,0,0
20233,1174055000,고덕1동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20233,1174055000,고덕1동,CS300041,예술품,1,1,0,0,0,0,0
20233,1174055000,고덕1동,CS300043,전자상거래업,85,85,0,0,2,2,0
20233,1174056000,고덕2동,CS100001,한식음식점,52,61,3,2,5,3,9
20233,1174056000,고덕2동,CS100002,중식음식점,9,10,10,1,0,0,1
20233,1174056000,고덕2동,CS100003,일식음식점,9,11,0,0,9,1,2
20233,1174056000,고덕2동,CS100004,양식음식점,6,6,17,1,0,0,0
20233,1174056000,고덕2동,CS100005,제과점,5,9,0,0,0,0,4
20233,1174056000,고덕2동,CS100006,패스트푸드점,0,6,0,0,0,0,6
20233,1174056000,고덕2동,CS100007,치킨전문점,4,13,8,1,0,0,9
20233,1174056000,고덕2동,CS100008,분식전문점,14,20,15,3,5,1,6
20233,1174056000,고덕2동,CS100009,호프-간이주점,4,7,29,2,14,1,3
20233,1174056000,고덕2동,CS100010,커피-음료,19,27,19,5,15,4,8
20233,1174056000,고덕2동,CS200001,일반교습학원,19,24,4,1,4,1,5
20233,1174056000,고덕2동,CS200002,외국어학원,19,23,13,3,0,0,4
20233,1174056000,고덕2동,CS200003,예술학원,19,20,0,0,5,1,1
20233,1174056000,고덕2동,CS200005,스포츠 강습,12,14,0,0,0,0,2
20233,1174056000,고덕2동,CS200006,일반의원,23,23,4,1,4,1,0
20233,1174056000,고덕2동,CS200007,치과의원,8,8,0,0,0,0,0
20233,1174056000,고덕2동,CS200008,한의원,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS200009,동물병원,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS200016,당구장,6,6,17,1,17,1,0
20233,1174056000,고덕2동,CS200017,골프연습장,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS200019,PC방,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS200021,기타오락장,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS200022,복권방,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS200024,스포츠클럽,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS200025,자동차수리,7,7,0,0,0,0,0
20233,1174056000,고덕2동,CS200026,자동차미용,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS200028,미용실,36,41,5,2,0,0,5
20233,1174056000,고덕2동,CS200029,네일숍,6,6,0,0,0,0,0
20233,1174056000,고덕2동,CS200030,피부관리실,11,11,9,1,0,0,0
20233,1174056000,고덕2동,CS200031,세탁소,5,8,0,0,13,1,3
20233,1174056000,고덕2동,CS200032,가전제품수리,5,5,0,0,0,0,0
20233,1174056000,고덕2동,CS200033,부동산중개업,153,153,0,0,1,2,0
20233,1174056000,고덕2동,CS200037,노래방,6,6,0,0,0,0,0
20233,1174056000,고덕2동,CS200038,독서실,2,3,0,0,0,0,1
20233,1174056000,고덕2동,CS200041,사진관,5,5,0,0,0,0,0
20233,1174056000,고덕2동,CS200042,통번역서비스,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS200043,건축물청소,5,5,0,0,0,0,0
20233,1174056000,고덕2동,CS200044,여행사,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS300001,슈퍼마켓,12,12,0,0,8,1,0
20233,1174056000,고덕2동,CS300002,편의점,2,15,13,2,0,0,13
20233,1174056000,고덕2동,CS300003,컴퓨터및주변장치판매,6,6,0,0,0,0,0
20233,1174056000,고덕2동,CS300004,핸드폰,2,2,0,0,50,1,0
20233,1174056000,고덕2동,CS300005,주류도매,2,2,0,0,50,1,0
20233,1174056000,고덕2동,CS300006,미곡판매,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300007,육류판매,8,8,0,0,0,0,0
20233,1174056000,고덕2동,CS300008,수산물판매,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300009,청과상,11,12,0,0,8,1,1
20233,1174056000,고덕2동,CS300010,반찬가게,14,15,0,0,13,2,1
20233,1174056000,고덕2동,CS300011,일반의류,20,20,5,1,0,0,0
20233,1174056000,고덕2동,CS300012,한복점,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS300013,유아의류,6,6,0,0,0,0,0
20233,1174056000,고덕2동,CS300014,신발,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS300015,가방,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300016,안경,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300017,시계및귀금속,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300018,의약품,10,10,0,0,0,0,0
20233,1174056000,고덕2동,CS300019,의료기기,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS300020,서적,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS300021,문구,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300022,화장품,13,14,7,1,0,0,1
20233,1174056000,고덕2동,CS300023,미용재료,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300024,운동/경기용품,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300025,자전거 및 기타운송장비,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300027,섬유제품,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300028,화초,8,8,0,0,0,0,0
20233,1174056000,고덕2동,CS300029,애완동물,3,3,33,1,0,0,0
20233,1174056000,고덕2동,CS300030,중고가구,0,1,0,0,0,0,1
20233,1174056000,고덕2동,CS300031,가구,3,3,0,0,0,0,0
20233,1174056000,고덕2동,CS300032,가전제품,6,6,17,1,0,0,0
20233,1174056000,고덕2동,CS300033,철물점,8,8,0,0,0,0,0
20233,1174056000,고덕2동,CS300035,인테리어,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS300036,조명용품,1,1,0,0,0,0,0
20233,1174056000,고덕2동,CS300038,자동차부품,4,4,0,0,0,0,0
20233,1174056000,고덕2동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20233,1174056000,고덕2동,CS300043,전자상거래업,95,95,1,1,3,3,0
20233,1174057000,암사1동,CS100001,한식음식점,145,154,3,5,6,9,9
20233,1174057000,암사1동,CS100002,중식음식점,13,13,0,0,0,0,0
20233,1174057000,암사1동,CS100003,일식음식점,12,12,0,0,17,2,0
20233,1174057000,암사1동,CS100004,양식음식점,13,13,8,1,0,0,0
20233,1174057000,암사1동,CS100005,제과점,16,18,6,1,11,2,2
20233,1174057000,암사1동,CS100006,패스트푸드점,4,8,0,0,13,1,4
20233,1174057000,암사1동,CS100007,치킨전문점,12,25,4,1,8,2,13
20233,1174057000,암사1동,CS100008,분식전문점,35,41,10,4,5,2,6
20233,1174057000,암사1동,CS100009,호프-간이주점,26,32,9,3,6,2,6
20233,1174057000,암사1동,CS100010,커피-음료,37,40,3,1,8,3,3
20233,1174057000,암사1동,CS200001,일반교습학원,21,24,0,0,4,1,3
20233,1174057000,암사1동,CS200002,외국어학원,3,3,0,0,0,0,0
20233,1174057000,암사1동,CS200003,예술학원,15,15,0,0,7,1,0
20233,1174057000,암사1동,CS200005,스포츠 강습,15,15,0,0,7,1,0
20233,1174057000,암사1동,CS200006,일반의원,16,16,0,0,0,0,0
20233,1174057000,암사1동,CS200007,치과의원,14,14,7,1,7,1,0
20233,1174057000,암사1동,CS200008,한의원,15,15,0,0,0,0,0
20233,1174057000,암사1동,CS200009,동물병원,2,2,0,0,0,0,0
20233,1174057000,암사1동,CS200012,법무사사무소,2,2,0,0,0,0,0
20233,1174057000,암사1동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20233,1174057000,암사1동,CS200014,회계사사무소,1,1,0,0,0,0,0
20233,1174057000,암사1동,CS200016,당구장,12,12,8,1,0,0,0
20233,1174057000,암사1동,CS200017,골프연습장,1,2,0,0,0,0,1
20233,1174057000,암사1동,CS200019,PC방,2,3,0,0,0,0,1
20233,1174057000,암사1동,CS200020,전자게임장,1,1,0,0,0,0,0
20233,1174057000,암사1동,CS200021,기타오락장,2,2,0,0,0,0,0
20233,1174057000,암사1동,CS200022,복권방,3,3,0,0,0,0,0
20233,1174057000,암사1동,CS200023,통신기기수리,1,1,0,0,0,0,0
20233,1174057000,암사1동,CS200024,스포츠클럽,2,3,0,0,0,0,1
20233,1174057000,암사1동,CS200025,자동차수리,16,17,0,0,0,0,1
20233,1174057000,암사1동,CS200026,자동차미용,6,7,0,0,0,0,1
20233,1174057000,암사1동,CS200028,미용실,84,86,1,1,1,1,2
20233,1174057000,암사1동,CS200029,네일숍,15,15,0,0,0,0,0
20233,1174057000,암사1동,CS200030,피부관리실,16,16,0,0,6,1,0
20233,1174057000,암사1동,CS200031,세탁소,16,18,0,0,0,0,2
